-31.140106818529,-25.9215383094,-32.5714596921
-29.307741130369,-24.9940726604,-32.9580223843
-27.702282955172,-24.0514509581,-29.8760386699
-24.823603667431,-19.1444336484,-27.7485926934
-19.734471382648,-13.7657632812,-23.2247348479
-17.468192604636,-12.9606075933,-19.6275819424
-16.524288084323,-13.4732107872,-18.011799041
-15.436249764616,-11.6477292912,-18.3721111757
-13.459321158283,-7.57120007535,-15.073604879
-9.690314296181,-4.86274044732,-12.9199290473
-7.307730549914,-3.55814757743,-8.6561633333
-8.545384193233,-3.14789355662,-11.506577707
-11.804049880313,-6.75770727278,-14.6278626187
-16.310102779910,-12.8851022181,-20.1630171831
-20.104006874542,-17.0124148403,-22.9094751931
-21.868478624425,-18.4939107706,-24.8934429022
-17.557436342863,-13.4351396841,-21.3367351195
-10.063806086243,-5.17476840704,-13.4337471004
-5.038226597238,-1.51285067255,-8.91112614726
-1.185631607446,2.3546448109,-5.18344243569
-0.587361308779,5.19694678812,-2.05707627169
-0.961864470934,3.54092051721,-2.73587111661
-1.789073380698,3.50328000787,-5.66705040391
-6.129384837605,-0.682633098103,-9.35126930347
-8.641557776034,-4.72023141925,-9.66636676849
-6.205573570806,-1.66633482748,-9.06633554582
-6.692657213358,-1.44797031646,-10.4845096966
-12.213464085439,-9.01935016022,-15.934378109
-15.764797460062,-10.2743950381,-19.2635297216
-20.123516002134,-16.6187739154,-21.3177179047
-27.929091718619,-22.7729124355,-30.6168426388
-36.505209574756,-31.8423812701,-40.2011937292
-41.478517637308,-36.0655566618,-42.8168852047
-43.718818126428,-38.0109154152,-45.1754152281
-45.025099911649,-40.4866383517,-48.9044687733
-44.323620651527,-39.2476016797,-47.1334146176
-41.311648607131,-36.3603887793,-42.8305574667
-33.783861483749,-28.6759793399,-35.840834131
-25.403725927537,-20.9114745578,-27.3693246705
-15.696230341103,-9.90933751996,-17.8678135257
-4.702594566959,-1.42201084672,-7.67023064869
5.355401722362,9.81502465293,3.22104795241
15.613833823884,20.7641662562,14.1250909868
23.062460090029,26.1213581892,21.8395987235
28.096303307686,31.4804194624,24.5311674692
30.940777856961,36.2509281019,26.9660192566
30.644399684298,34.8841890968,28.7104325586
26.519428522975,31.5863928667,24.5512405952
23.085737909361,27.780116448,20.8626800357
20.213538043938,23.2699118935,18.8497669236
19.272518585244,22.5916542293,15.8164564774
24.617422754158,29.848881246,21.7724953483
32.579435447261,37.3985761558,30.3463641217
35.725371077029,40.4437765701,32.9290489243
29.088735703706,32.361887362,25.4733656165
18.344268950794,22.9798236271,16.5774809362
11.493204512504,16.2627621783,8.1582137353
8.252775851866,13.5784563913,4.25400807818
6.840521104964,10.7666137891,5.66796139188
9.632266473454,13.6827444331,5.74686205442
16.607591569580,22.1070582507,12.8817998822
20.997855793232,25.1279692078,17.3747410093
16.795443551340,19.8898097088,13.7156788211
9.602882275213,13.4544012141,7.79021015344
3.110269688376,8.70583991396,-0.462113781279
-0.340963517374,3.79729371483,-2.86389006968
4.841492623433,9.05887092921,1.15035241199
14.760031447745,20.1849237433,12.2987579915
21.630444392455,27.1838881041,20.2403751832
21.351651923807,26.9455298371,17.8380476004
19.234474249513,25.1017657163,17.8775795941
21.003662095448,26.231530539,19.039701844
25.441189705328,29.8530972767,22.2269318503
31.832842966007,36.0942649521,30.7038897894
36.523339386723,39.6852847346,34.4889022962
33.053330197342,36.6033927295,30.0363561581
24.123280547134,29.0733803916,21.0907482301
13.369527805867,18.0056379446,9.41458818036
4.503585690492,8.7679723004,1.45649075701
0.907139057466,6.43994063881,-1.707120284
2.540654127280,7.79879414192,-0.155184690905
8.745471700621,12.06110874,5.36479078505
10.656130158154,15.1157462666,9.34712236615
5.623289380366,10.7962229095,4.61619146682
-0.094589863484,5.41498415872,-2.95458447307
-3.273801325080,1.79204116467,-5.14358850961
0.793055052185,5.88121579891,-3.07206505869
7.296196855427,12.8971849656,3.52591545542
17.824677755474,21.7126981288,15.6716788915
33.200767249055,38.8001250878,29.4905866162
34.907894737314,40.3089726598,31.4920609823
22.957640141157,26.7400541199,21.734774438
9.278611769433,12.687101803,6.02052098924
4.182238673060,7.93006412452,2.75570994258
6.752511645711,11.2272932455,4.8500403812
5.972221857576,11.4538187095,2.53947748987
8.281264944609,13.271410707,6.46595858801
13.155805076988,17.4160437768,11.8643067308
10.025888754374,13.9023166374,7.303669195
1.687967347298,7.48687099565,-1.91988158512
-4.223957792484,-0.402124840252,-5.29131268125
-2.493489446595,2.51335210794,-5.80821683707
2.279432153643,6.97369273932,0.786622822741
8.922329645685,12.468127891,7.1991367294
20.961865550818,26.6914950323,18.1189511436
26.244550696437,30.6864987306,23.7854096279
21.649465055864,26.1363109877,19.4456158392
13.981905522757,18.2078194181,12.6789033789
3.612665791221,9.21741883773,-0.1967294131
-3.499616385242,0.1139552468,-6.20252072612
-2.869102882887,2.49810131396,-6.54463543483
4.952067314497,8.05607833714,1.19388244388
13.048812285193,17.799009849,10.1862336369
13.074760665869,17.6246821692,9.42146061881
11.095524145646,14.8183592922,7.9588781739
7.313011618855,12.444493804,5.78370715263
3.309045210393,7.74176820342,0.854656207453
3.551172851359,9.50931112305,1.09473209911
6.923389720151,12.4497059774,5.71785136923
15.419901078019,20.3374673163,13.2335576961
21.622026278577,26.6605105691,17.9669184488
20.824441042981,26.0864218739,17.6299631034
