0.0010311423072728587,0.0009191687061971265,-0.0004370664674180347
-82.53619059929815,-162.70228639321118,-55.9233998706994
-41.08933474823026,-157.64108747734616,-72.83486470147405
-69.38038263063198,-156.83793203298796,-91.68482222307847
-30.18749630394968,-82.52347145738187,-32.495495820215375
49.13628604448613,17.365686278765068,45.30125895171515
-91.22550674266594,-66.48187952955,-12.918511627105902
-145.20750471343075,-77.42330649043276,-44.60238861761161
37.42083115900609,70.64956752129535,62.068186123307115
130.71482660659896,119.9651260032552,131.90684695594186
149.4097362338101,129.3772157937634,131.57821941120585
148.9005012899401,126.22519738527153,137.93857959778308
1.3810583043962832,-16.65541429277034,97.38324234558753
-86.09719689648267,-121.08969534152486,0.8539700755820334
46.93691274854409,-48.97740077489988,-59.06897598723666
86.15830066582653,-27.547553232719828,-83.97804096717368
-89.81042445365486,-143.28575158081347,-126.43466250955292
-122.04366236092646,-142.06235580269828,-124.42405140984891
34.35786213736225,-8.874312214769962,-53.209233617453464
41.46066738865449,-17.949171500989163,-19.348481235328848
-49.28351798325856,-117.07119508757236,-48.34613225244954
-52.275625256384295,-107.51931134197456,-82.19078354905152
-32.18828888011734,-51.00824071927203,-69.32524389021634
50.93021394781056,-7.74438712265658,-1.1791828501725732
112.63745718990953,-21.846483126375453,-18.66027067279637
-16.37202279573282,-114.24372723168715,-124.04149275621211
-76.89884414993955,-76.35246961278973,-74.25589629344526
24.3901708912842,111.95323937076492,62.74592254164597
-2.027153686466008,149.88231270444902,68.64354114341661
-138.3703567572803,-24.489186053920164,74.74605587998352
-204.1928426415227,-154.40519775674417,133.90795486980977
-126.4674224888057,-59.24772574445658,104.24523262081927
49.27507091423607,100.09599841009876,61.340028351950295
72.90916658608481,83.84518934712203,80.39896711173716
-66.05127268060471,-4.73723032149131,86.73138846160478
-119.02950646463937,-11.315639670922621,69.8866539630148
-29.190718585682408,60.05862966033364,36.524815351419086
165.81118610588618,210.99218996019857,11.51496764360289
253.26252488055988,245.85975693002035,6.150060753302591
51.31092250066777,74.93649257732903,-54.207215889287795
-100.36290158904272,-0.5606306980710141,-96.23917017900958
-18.628614782638557,20.377407228904257,-44.08189440840097
35.068328092971086,-27.748741178330665,-47.87631892847054
19.61376641654695,-6.181124787299179,-83.06121621079083
-14.736125748495269,23.967490524307525,-13.550676434967247
2.562271509476446,17.91254936348136,59.28216080986747
176.65001747515151,136.9242784731887,89.33668211633764
173.42985872418367,95.1528211609716,67.20070683240509
-97.82480527235577,-176.66220136284971,-69.76948947498384
-108.4431891748554,-155.33536584496062,-131.07729914704532
44.784005968946595,39.418408326913635,-44.258835953734774
-36.272317328521595,14.510650968749186,-10.95447843604159
-18.197672909183797,37.89094224958346,14.314403114199234
162.7630874009855,128.46049623657478,65.07420494289838
95.53827049850028,20.25452705555928,21.505643237330716
-47.850799846663875,-54.95220705584521,-10.284029549263188
-16.618879431044693,-9.363767780839236,-15.032192720612887
1.443411889134829,-52.481092662576984,-94.4540196676598
-43.33029502916055,-91.53136675865325,-111.5673669668481
-79.90850111011926,-62.504494257252325,-26.323175481175234
-90.0634931907226,-26.168882396582518,39.31887662037742
-53.17790747263432,32.97882876546362,51.241700663806036
-34.03663915283293,38.35287415417106,23.86259700393749
17.73516785209262,64.6062218117762,79.63441989735264
94.41974572469843,136.44807571313012,182.1632837161684
-27.94400538472192,-29.76740647903646,79.27858155450721
